Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (addFurniture) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.addFurniture
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (modifySelectedFurniture) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureCatalogController; com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController.getView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (modifySelectedFurniture) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureCatalogController; com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController.modifySelectedFurniture
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (modifySelectedFurniture) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.getView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (modifySelectedFurniture) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.getView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (modifySelectedFurniture) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getHomeController3D; com.eteks.sweethome3d.viewcontroller.HomeController3D.getView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (modifySelectedFurniture) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.modifySelectedFurniture
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importLanguageLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.invokeLater
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importLanguageLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.showImportLanguageLibraryDialog
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.showImportLanguageLibraryDialog
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importLanguageLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.confirmReplaceLanguageLibrary
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importLanguageLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.showError
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importFurniture) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.setMode
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importFurniture) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureCatalogController; com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController.getView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importFurniture) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureCatalogController; com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController.importFurniture
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importFurniture) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.importFurniture
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importFurnitureLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.invokeLater
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importFurnitureLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.showImportFurnitureLibraryDialog
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.showImportFurnitureLibraryDialog
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importFurnitureLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.confirmReplaceFurnitureLibrary
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importFurnitureLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.showMessage
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importFurnitureLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.showError
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importTexturesLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.invokeLater
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importTexturesLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.showImportTexturesLibraryDialog
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.showImportTexturesLibraryDialog
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importTexturesLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.confirmReplaceTexturesLibrary
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importTexturesLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.showMessage
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (importTexturesLibrary) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getView; com.eteks.sweethome3d.viewcontroller.HomeView.showError
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController,Law of Demeter violation,The tool detected the smell in this method (cut) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.deleteItems
