Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LanguageChangeListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Update,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController3D,Feature Envy,The tool detected a instance of this smell because propertyChange is more interested in members of the type: Home
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeController3D,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,TopCameraState,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: Elevatable; HomePieceOfFurniture; Label in method updateAerialViewBoundsFromHomeBounds
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,TopCameraState,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: Elevatable; HomePieceOfFurniture; Label in method updateAerialViewBoundsFromHomeBounds
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,UserPreferencesChangeListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeFurnitureController,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: HomeLight; HomeFurnitureGroup in method updateProperties
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeFurnitureController,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: HomeLight; HomeFurnitureGroup in method updateProperties
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeFurnitureController,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 68 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,FurniturePaint,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,FurnitureShininess,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,FurnitureHorizontalAxis,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeView,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): View
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeView,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 39 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ActionType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SaveAnswer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,OpenDamagedHomeAnswer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ImportedFurnitureWizardController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): WizardController; Controller
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ImportedFurnitureWizardController,Multipath Hierarchy,The tool detected the smell in this class because the class inherits another class directly as well as indirectly. The redundant inherited supertype is: Controller
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ImportedFurnitureWizardController,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 46 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Step,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Step,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ImportedFurnitureWizardStepsView,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): View
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ImportedTextureWizardController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): WizardController; Controller
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ImportedTextureWizardController,Multipath Hierarchy,The tool detected the smell in this class because the class inherits another class directly as well as indirectly. The redundant inherited supertype is: Controller
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ImportedTextureWizardController,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Step,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Step,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LabelController,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LevelController,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ObserverCameraController,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 29 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeCameraChangeListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HomeStoredCamerasChangeListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Feature Envy,The tool detected a instance of this smell because doReverseWallsDirection is more interested in members of the type: Wall
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Feature Envy,The tool detected a instance of this smell because collectionChanged is more interested in members of the type: Home
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Feature Envy,The tool detected a instance of this smell because startDraggedItems is more interested in members of the type: HomePieceOfFurniture
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Feature Envy,The tool detected a instance of this smell because doDeleteItems is more interested in members of the type: Home
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SELECTION; PANNING; WALL_CREATION; ROOM_CREATION; POLYLINE_CREATION; DIMENSION_LINE_CREATION; LABEL_CREATION; name; SCALE_VISUAL_PROPERTY; PIXEL_MARGIN; INDICATOR_PIXEL_MARGIN; WALL_ENDS_PIXEL_MARGIN; home; preferences; viewFactory; contentManager; undoSupport; propertyChangeSupport; planView; selectionListener; wallChangeListener; furnitureSizeChangeListener; selectionState; rectangleSelectionState; selectionMoveState; panningState; dragAndDropState; wallCreationState; wallDrawingState; wallResizeState; pieceOfFurnitureRotationState; pieceOfFurniturePitchRotationState; pieceOfFurnitureRollRotationState; pieceOfFurnitureElevationState; pieceOfFurnitureHeightState; pieceOfFurnitureResizeState; lightPowerModificationState; pieceOfFurnitureNameOffsetState; pieceOfFurnitureNameRotationState; cameraYawRotationState; cameraPitchRotationState; cameraElevationState; dimensionLineCreationState; dimensionLineDrawingState; dimensionLineResizeState; dimensionLineOffsetState; roomCreationState; roomDrawingState; roomResizeState; roomAreaOffsetState; roomAreaRotationState; roomNameOffsetState; roomNameRotationState; polylineCreationState; polylineDrawingState; polylineResizeState; labelCreationState; labelRotationState; labelElevationState; compassRotationState; compassResizeState; state; previousState; xLastMousePress; yLastMousePress; shiftDownLastMousePress; alignmentActivatedLastMousePress; duplicationActivatedLastMousePress; magnetismToggledLastMousePress; xLastMouseMove; yLastMouseMove; wallsAreaCache; wallsIncludingBaseboardsAreaCache; insideWallsAreaCache; roomPathsCache; furnitureSidesCache; draggedItems; piece; x; y; width; depth; height; doorOrWindowBoundToWall; groupFurnitureX; groupFurnitureY; groupFurnitureWidth; groupFurnitureDepth; groupFurnitureHeight; wall; level; xStart; yStart; xEnd; yEnd; wallAtStart; wallAtEnd; joinedAtEndOfWallAtStart; joinedAtStartOfWallAtEnd; CIRCLE_STEPS_15_DEG; x; y; angle; x; y; magnetized; selectionListener; xLastMouseMove; yLastMouseMove; mouseMoved; oldSelection; movedItems; duplicatedItems; movedPieceOfFurniture; angleMovedPieceOfFurniture; depthMovedPieceOfFurniture; elevationMovedPieceOfFurniture; xMovedPieceOfFurniture; yMovedPieceOfFurniture; movedDoorOrWindowBoundToWall; magnetismEnabled; duplicationActivated; alignmentActivated; basePlanModification; selectedItemsMousePressed; ignoreRectangleSelection; mouseMoved; xLastMouseMove; yLastMouseMove; xLastMouseMove; yLastMouseMove; draggedPieceOfFurniture; xDraggedPieceOfFurniture; yDraggedPieceOfFurniture; angleDraggedPieceOfFurniture; depthDraggedPieceOfFurniture; elevationDraggedPieceOfFurniture; magnetismEnabled; wallLengthToolTipFeedback; wallAngleToolTipFeedback; wallArcExtentToolTipFeedback; wallThicknessToolTipFeedback; xStart; yStart; xLastEnd; yLastEnd; wallStartAtStart; wallEndAtStart; newWall; wallStartAtEnd; wallEndAtEnd; lastWall; oldSelection; oldBasePlanLocked; oldAllLevelsSelection; newWalls; magnetismEnabled; alignmentActivated; roundWall; lastWallCreationTime; wallArcExtent; selectedWall; startPoint; oldX; oldY; deltaXToResizePoint; deltaYToResizePoint; magnetismEnabled; alignmentActivated; STEP_COUNT; magnetismEnabled; alignmentActivated; selectedPiece; angleMousePress; oldAngle; doorOrWindowBoundToWall; rotationToolTipFeedback; selectedPiece; oldPitch; pitchRotationToolTipFeedback; selectedPiece; oldRoll; rollRotationToolTipFeedback; magnetismEnabled; deltaYToElevationPoint; selectedPiece; oldElevation; elevationToolTipFeedback; magnetismEnabled; deltaYToResizePoint; resizedPiece; topLeftPoint; resizePoint; resizeToolTipFeedback; magnetismEnabled; alignmentActivated; deltaXToResizePoint; deltaYToResizePoint; resizedPiece; resizedPieceWidthInPlan; topLeftPoint; widthResizeToolTipFeedback; depthResizeToolTipFeedback; heightResizeToolTipFeedback; deltaXToModificationPoint; selectedLight; oldPower; lightPowerToolTipFeedback; selectedPiece; oldNameXOffset; oldNameYOffset; xLastMouseMove; yLastMouseMove; alignmentActivated; STEP_COUNT; selectedPiece; oldNameAngle; angleMousePress; magnetismEnabled; alignmentActivated; selectedCamera; oldYaw; xLastMouseMove; yLastMouseMove; angleLastMouseMove; rotationToolTipFeedback; selectedCamera; oldPitch; rotationToolTipFeedback; selectedCamera; oldElevation; cameraElevationToolTipFeedback; observerHeightToolTipFeedback; magnetismEnabled; xStart; yStart; editingStartPoint; newDimensionLine; oldSelection; oldBasePlanLocked; oldAllLevelsSelection; magnetismEnabled; alignmentActivated; offsetChoice; selectedDimensionLine; editingStartPoint; oldX; oldY; reversedDimensionLine; deltaXToResizePoint; deltaYToResizePoint; distanceFromResizePointToDimensionBaseLine; magnetismEnabled; alignmentActivated; selectedDimensionLine; oldOffset; deltaXToOffsetPoint; deltaYToOffsetPoint; magnetismEnabled; roomSideLengthToolTipFeedback; roomSideAngleToolTipFeedback; xPreviousPoint; yPreviousPoint; newRoom; newPoint; oldSelection; oldBasePlanLocked; oldAllLevelsSelection; magnetismEnabled; alignmentActivated; lastPointCreationTime; selectedRoom; roomPointIndex; oldX; oldY; deltaXToResizePoint; deltaYToResizePoint; magnetismEnabled; alignmentActivated; selectedRoom; oldNameXOffset; oldNameYOffset; xLastMouseMove; yLastMouseMove; alignmentActivated; STEP_COUNT; selectedRoom; oldNameAngle; angleMousePress; magnetismEnabled; alignmentActivated; selectedRoom; oldAreaXOffset; oldAreaYOffset; xLastMouseMove; yLastMouseMove; alignmentActivated; STEP_COUNT; selectedRoom; oldAreaAngle; angleMousePress; magnetismEnabled; alignmentActivated; polylineSegmentLengthToolTipFeedback; polylineSegmentAngleToolTipFeedback; xPreviousPoint; yPreviousPoint; newPolyline; newPoint; oldSelection; oldBasePlanLocked; oldAllLevelsSelection; magnetismEnabled; alignmentActivated; curvedPolyline; lastPointCreationTime; polylines; selectedPolyline; polylinePointIndex; oldX; oldY; deltaXToResizePoint; deltaYToResizePoint; magnetismEnabled; alignmentActivated; STEP_COUNT; selectedLabel; oldAngle; angleMousePress; magnetismEnabled; alignmentActivated; magnetismEnabled; deltaYToElevationPoint; selectedLabel; oldElevation; elevationToolTipFeedback; selectedCompass; angleMousePress; oldNorthDirection; rotationToolTipFeedback; selectedCompass; oldDiameter; deltaXToResizePoint; deltaYToResizePoint; resizeToolTipFeedback
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: HomePieceOfFurniture; ObserverCamera in method isItemPartOfBasePlan
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: HomePieceOfFurniture; ObserverCamera in method isItemPartOfBasePlan
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Multipath Hierarchy,The tool detected the smell in this class because the class inherits another class directly as well as indirectly. The redundant inherited supertype is: Controller
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanController,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 207 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Mode,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SELECTION; PANNING; WALL_CREATION; ROOM_CREATION; POLYLINE_CREATION; DIMENSION_LINE_CREATION; LABEL_CREATION; name
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,EditableProperty,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ResizedPieceOfFurniture,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: HomeDoorOrWindow; HomeFurnitureGroup in method ResizedPieceOfFurniture
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ResizedPieceOfFurniture,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: HomeDoorOrWindow; HomeFurnitureGroup in method ResizedPieceOfFurniture
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallPointWithAngleMagnetism,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): PointWithAngleMagnetism
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomPointWithAngleMagnetism,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): PointWithAngleMagnetism
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ControllerState,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: AbstractModeChangeState; SelectionMoveState; RectangleSelectionState; PanningState; DragAndDropState; AbstractWallState; PieceOfFurnitureRotationState; PieceOfFurniturePitchRotationState; PieceOfFurnitureRollRotationState; PieceOfFurnitureElevationState; PieceOfFurnitureHeightState; PieceOfFurnitureResizeState; LightPowerModificationState; PieceOfFurnitureNameOffsetState; PieceOfFurnitureNameRotationState; CameraYawRotationState; CameraPitchRotationState; CameraElevationState; DimensionLineDrawingState; DimensionLineResizeState; DimensionLineOffsetState; AbstractRoomState; RoomNameOffsetState; RoomNameRotationState; RoomAreaOffsetState; RoomAreaRotationState; AbstractPolylineState; LabelRotationState; LabelElevationState; CompassRotationState; CompassResizeState
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: Wall; HomePieceOfFurniture; Room; Polyline; Label; Compass; ObserverCamera in method pressMouse
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractModeChangeState
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: Wall; HomePieceOfFurniture; Room; Polyline; Label; Compass; ObserverCamera in method pressMouse
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: HomeFurnitureGroup; HomePieceOfFurniture; HomeDoorOrWindow in method enter
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: HomeFurnitureGroup; HomePieceOfFurniture; HomeDoorOrWindow in method enter
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: Camera; HomePieceOfFurniture; HomeFurnitureGroup in method releaseMouse
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: Camera; HomePieceOfFurniture; HomeFurnitureGroup in method releaseMouse
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallCreationState,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractModeChangeState
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,WallDrawingState,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: updateEditableProperty
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DimensionLineCreationState,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractModeChangeState
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DimensionLineDrawingState,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: updateEditableProperty
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomCreationState,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractModeChangeState
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomDrawingState,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: updateEditableProperty
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PolylineCreationState,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractModeChangeState
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PolylineDrawingState,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: updateEditableProperty
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LabelCreationState,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractModeChangeState
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanView,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TransferableView; ExportableView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PlanView,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,CursorType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PolylineController,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomController,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 43 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RoomPaint,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
