Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
sweethome3d-5.6,com.eteks.sweethome3d.model,CatalogTexture,13,0,21,17,245,37,0,1,0.14285714285714285,13,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\CatalogTexture.java,28
sweethome3d-5.6,com.eteks.sweethome3d.model,CollectionChangeSupport,2,0,5,5,53,7,0,0,0.4,4,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\CollectionChangeSupport.java,25
sweethome3d-5.6,com.eteks.sweethome3d.model,CollectionEvent,3,0,5,5,53,5,0,0,0.0,34,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\CollectionEvent.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,Type,0,0,0,0,4,0,0,0,-1.0,23,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\CollectionEvent.java,30
sweethome3d-5.6,com.eteks.sweethome3d.model,CollectionListener,0,0,1,1,10,1,9,0,-1.0,11,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\CollectionListener.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,Compass,17,0,31,26,988,50,0,1,0.0,12,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Compass.java,37
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Compass.java,44
sweethome3d-5.6,com.eteks.sweethome3d.model,GeographicPoint,2,0,3,3,17,3,0,0,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Compass.java,1089
sweethome3d-5.6,com.eteks.sweethome3d.model,Content,0,0,1,0,11,1,1,0,-1.0,53,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Content.java,26
sweethome3d-5.6,com.eteks.sweethome3d.model,DamagedHomeRecorderException,3,0,4,4,38,4,0,1,0.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\DamagedHomeRecorderException.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,DimensionLine,10,0,30,27,277,39,0,1,0.0,10,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\DimensionLine.java,32
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\DimensionLine.java,37
sweethome3d-5.6,com.eteks.sweethome3d.model,DoorOrWindow,0,0,6,6,37,6,2,1,-1.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\DoorOrWindow.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,Elevatable,0,0,2,2,15,2,6,0,-1.0,3,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Elevatable.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,FurnitureCatalog,2,0,7,7,76,11,1,0,0.0,16,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\FurnitureCatalog.java,26
sweethome3d-5.6,com.eteks.sweethome3d.model,FurnitureCategory,3,0,11,9,89,13,0,0,0.0,9,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\FurnitureCategory.java,27
sweethome3d-5.6,com.eteks.sweethome3d.model,Home,52,1,118,104,0,261,0,0,0.11864406779661017,95,25,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Home.java,37
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Home.java,64
sweethome3d-5.6,com.eteks.sweethome3d.model,HomeApplication,2,0,12,12,91,13,2,0,0.5,7,7,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeApplication.java,26
sweethome3d-5.6,com.eteks.sweethome3d.model,HomeDescriptor,3,0,4,4,38,4,0,0,0.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeDescriptor.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,HomeDoorOrWindow,8,0,16,15,144,21,0,2,0.1875,7,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeDoorOrWindow.java,25
sweethome3d-5.6,com.eteks.sweethome3d.model,HomeEnvironment,24,0,49,47,493,74,0,0,0.04081632653061224,16,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeEnvironment.java,31
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeEnvironment.java,38
sweethome3d-5.6,com.eteks.sweethome3d.model,DrawingMode,0,0,0,0,4,0,0,0,-1.0,4,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeEnvironment.java,45
sweethome3d-5.6,com.eteks.sweethome3d.model,HomeFurnitureGroup,14,0,68,62,865,145,0,2,0.3235294117647059,7,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeFurnitureGroup.java,36
sweethome3d-5.6,com.eteks.sweethome3d.model,LocationAndSizeChangeListener,1,0,2,2,18,4,0,0,0.0,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeFurnitureGroup.java,250
sweethome3d-5.6,com.eteks.sweethome3d.model,HomeLight,4,0,8,7,85,10,0,2,0.0,7,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeLight.java,27
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeLight.java,35
sweethome3d-5.6,com.eteks.sweethome3d.model,HomeMaterial,6,0,7,7,71,7,0,0,0.0,8,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeMaterial.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,HomeObject,2,0,4,4,74,12,9,0,0.0,2,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeObject.java,28
sweethome3d-5.6,com.eteks.sweethome3d.model,HomePieceOfFurniture,55,0,129,121,1335,212,3,1,0.05426356589147287,48,8,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomePieceOfFurniture.java,40
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomePieceOfFurniture.java,51
sweethome3d-5.6,com.eteks.sweethome3d.model,SortableProperty,0,0,0,0,4,0,0,0,-1.0,10,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomePieceOfFurniture.java,59
sweethome3d-5.6,com.eteks.sweethome3d.model,HomePrint,14,0,14,14,120,14,0,0,0.0,7,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomePrint.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,PaperOrientation,0,0,0,0,4,0,0,0,-1.0,3,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomePrint.java,29
sweethome3d-5.6,com.eteks.sweethome3d.model,HomeRecorder,0,0,3,3,33,3,2,0,-1.0,7,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeRecorder.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,Type,0,0,0,0,11,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeRecorder.java,27
sweethome3d-5.6,com.eteks.sweethome3d.model,HomeTexture,10,0,16,15,156,20,0,1,0.125,42,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\HomeTexture.java,26
sweethome3d-5.6,com.eteks.sweethome3d.model,IllegalHomonymException,1,0,2,2,18,2,0,0,1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\IllegalHomonymException.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,InterruptedRecorderException,1,0,2,2,19,2,0,1,1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\InterruptedRecorderException.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,Label,13,0,31,30,281,43,0,1,0.0,14,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Label.java,28
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Label.java,37
sweethome3d-5.6,com.eteks.sweethome3d.model,LengthUnit,27,0,0,0,606,0,0,0,-1.0,18,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\LengthUnit.java,31
sweethome3d-5.6,com.eteks.sweethome3d.model,InchDecimalsFormat,2,0,4,2,40,7,0,0,0.5,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\LengthUnit.java,530
sweethome3d-5.6,com.eteks.sweethome3d.model,MeterFamilyFormat,1,0,4,4,25,5,0,0,0.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\LengthUnit.java,652
sweethome3d-5.6,com.eteks.sweethome3d.model,SquareMeterAreaFormatWithUnit,0,0,2,2,11,2,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\LengthUnit.java,693
sweethome3d-5.6,com.eteks.sweethome3d.model,SquareFootAreaFormatWithUnit,0,0,2,2,11,2,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\LengthUnit.java,709
sweethome3d-5.6,com.eteks.sweethome3d.model,Level,10,0,22,21,204,30,0,1,0.0,44,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Level.java,27
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Level.java,35
sweethome3d-5.6,com.eteks.sweethome3d.model,Library,0,0,8,8,39,8,2,0,-1.0,3,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Library.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,Light,0,0,1,1,12,1,2,1,-1.0,4,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Light.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,LightSource,6,0,7,7,60,7,0,0,0.0,3,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\LightSource.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,NotEnoughSpaceRecorderException,1,0,2,2,18,2,0,1,0.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\NotEnoughSpaceRecorderException.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,ObserverCamera,5,0,20,17,215,28,0,2,0.15,10,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\ObserverCamera.java,33
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,5,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\ObserverCamera.java,38
sweethome3d-5.6,com.eteks.sweethome3d.model,PatternsCatalog,1,0,5,5,45,7,0,0,0.0,4,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\PatternsCatalog.java,26
sweethome3d-5.6,com.eteks.sweethome3d.model,PieceOfFurniture,0,0,27,25,126,27,4,0,-1.0,2,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\PieceOfFurniture.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,Polyline,19,0,43,36,494,78,0,1,0.0,16,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Polyline.java,35
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Polyline.java,43
sweethome3d-5.6,com.eteks.sweethome3d.model,CapStyle,0,0,0,0,1,0,0,0,-1.0,7,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Polyline.java,49
sweethome3d-5.6,com.eteks.sweethome3d.model,JoinStyle,0,0,0,0,1,0,0,0,-1.0,10,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Polyline.java,51
sweethome3d-5.6,com.eteks.sweethome3d.model,ArrowStyle,0,0,0,0,1,0,0,0,-1.0,7,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Polyline.java,53
sweethome3d-5.6,com.eteks.sweethome3d.model,DashStyle,0,0,0,0,1,0,0,0,-1.0,7,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Polyline.java,55
sweethome3d-5.6,com.eteks.sweethome3d.model,RecorderException,1,0,3,3,25,3,3,0,1.0,19,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\RecorderException.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,Room,25,0,67,61,660,110,0,1,0.029850746268656716,23,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Room.java,35
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Room.java,40
sweethome3d-5.6,com.eteks.sweethome3d.model,Sash,6,0,6,6,58,6,0,0,0.0,3,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Sash.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,Selectable,0,0,5,5,27,5,8,0,-1.0,18,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Selectable.java,22
sweethome3d-5.6,com.eteks.sweethome3d.model,SelectionEvent,1,0,2,2,20,2,0,0,0.0,14,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\SelectionEvent.java,25
sweethome3d-5.6,com.eteks.sweethome3d.model,SelectionListener,0,0,1,0,10,1,1,0,-1.0,9,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\SelectionListener.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,TextStyle,6,0,16,13,153,28,0,0,0.0,18,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\TextStyle.java,29
sweethome3d-5.6,com.eteks.sweethome3d.model,TextureImage,0,0,5,5,27,5,3,0,-1.0,19,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\TextureImage.java,24
sweethome3d-5.6,com.eteks.sweethome3d.model,TexturesCatalog,2,0,7,7,76,11,1,0,0.0,8,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\TexturesCatalog.java,26
sweethome3d-5.6,com.eteks.sweethome3d.model,TexturesCategory,3,0,11,9,89,13,0,0,0.0,6,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\TexturesCategory.java,27
sweethome3d-5.6,com.eteks.sweethome3d.model,UserPreferences,46,3,93,84,965,142,3,0,0.1935483870967742,137,9,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\UserPreferences.java,42
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\UserPreferences.java,47
sweethome3d-5.6,com.eteks.sweethome3d.model,PrefixedResourceBundle,2,0,4,3,21,4,0,0,0.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\UserPreferences.java,1187
sweethome3d-5.6,com.eteks.sweethome3d.model,Wall,27,0,77,63,940,162,0,1,0.0,25,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Wall.java,34
sweethome3d-5.6,com.eteks.sweethome3d.model,Property,0,0,0,0,4,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\model\Wall.java,39
sweethome3d-5.6,com.eteks.sweethome3d.plugin,HomePluginController,3,0,3,3,52,6,1,2,0.0,1,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\plugin\HomePluginController.java,32
sweethome3d-5.6,com.eteks.sweethome3d.plugin,Plugin,10,0,22,12,147,22,0,0,0.5454545454545454,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\plugin\Plugin.java,28
sweethome3d-5.6,com.eteks.sweethome3d.plugin,PluginAction,2,0,12,10,149,18,0,0,0.3333333333333333,3,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\plugin\PluginAction.java,32
sweethome3d-5.6,com.eteks.sweethome3d.plugin,Property,0,0,0,0,25,0,0,0,-1.0,4,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\plugin\PluginAction.java,37
sweethome3d-5.6,com.eteks.sweethome3d.plugin,PluginManager,24,1,16,10,380,49,0,0,0.1875,7,9,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\plugin\PluginManager.java,62
sweethome3d-5.6,com.eteks.sweethome3d.plugin,PluginLibrary,9,0,11,11,58,11,0,1,0.18181818181818182,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\plugin\PluginManager.java,446
sweethome3d-5.6,com.eteks.sweethome3d.swing,AutoCommitSpinner,1,0,13,13,132,24,2,0,0.7692307692307693,6,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\AutoCommitSpinner.java,40
sweethome3d-5.6,com.eteks.sweethome3d.swing,SpinnerModuloNumberModel,0,0,3,3,24,5,0,0,-1.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\AutoCommitSpinner.java,175
sweethome3d-5.6,com.eteks.sweethome3d.swing,AutoCompleteTextField,2,0,2,2,72,2,0,0,0.0,4,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\AutoCompleteTextField.java,32
sweethome3d-5.6,com.eteks.sweethome3d.swing,AutoCompleteDocument,0,0,4,3,53,10,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\AutoCompleteTextField.java,56
sweethome3d-5.6,com.eteks.sweethome3d.swing,BackgroundImageWizardStepsPanel,27,0,37,23,765,73,0,1,0.2702702702702703,2,19,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\BackgroundImageWizardStepsPanel.java,93
sweethome3d-5.6,com.eteks.sweethome3d.swing,ScaleImagePreviewComponent,6,0,12,10,185,39,0,1,0.4166666666666667,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\BackgroundImageWizardStepsPanel.java,726
sweethome3d-5.6,com.eteks.sweethome3d.swing,ActionType,0,0,0,0,1,0,0,0,-1.0,9,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\BackgroundImageWizardStepsPanel.java,730
sweethome3d-5.6,com.eteks.sweethome3d.swing,OriginImagePreviewComponent,1,0,9,6,85,14,0,1,0.5555555555555556,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\BackgroundImageWizardStepsPanel.java,958
sweethome3d-5.6,com.eteks.sweethome3d.swing,BaseboardChoiceComponent,10,0,19,15,227,32,0,1,0.3157894736842105,0,9,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\BaseboardChoiceComponent.java,44
sweethome3d-5.6,com.eteks.sweethome3d.swing,CatalogItemToolTip,5,0,5,5,174,31,0,0,0.0,4,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\CatalogItemToolTip.java,45
sweethome3d-5.6,com.eteks.sweethome3d.swing,DisplayedInformation,0,0,0,0,13,0,0,0,-1.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\CatalogItemToolTip.java,50
sweethome3d-5.6,com.eteks.sweethome3d.swing,ColorButton,21,5,15,13,734,52,0,0,0.26666666666666666,10,9,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ColorButton.java,99
sweethome3d-5.6,com.eteks.sweethome3d.swing,PalettesColorChooserPanel,9,0,32,28,299,57,0,0,0.59375,1,7,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ColorButton.java,325
sweethome3d-5.6,com.eteks.sweethome3d.swing,GrayColorChart,0,0,4,3,28,5,0,0,-1.0,2,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ColorButton.java,705
sweethome3d-5.6,com.eteks.sweethome3d.swing,ColorChart,0,0,4,3,35,7,0,0,-1.0,2,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ColorButton.java,743
sweethome3d-5.6,com.eteks.sweethome3d.swing,PaletteComboBox,0,0,9,8,77,19,0,0,-1.0,2,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ColorButton.java,786
sweethome3d-5.6,com.eteks.sweethome3d.swing,ColorCode,4,2,3,3,19,3,0,0,0.0,3,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ColorButton.java,869
sweethome3d-5.6,com.eteks.sweethome3d.swing,RecentColorsPanel,2,1,7,4,82,20,0,0,0.7142857142857143,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ColorButton.java,1148
sweethome3d-5.6,com.eteks.sweethome3d.swing,CompassPanel,18,0,24,20,340,34,0,2,0.3333333333333333,0,10,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\CompassPanel.java,69
sweethome3d-5.6,com.eteks.sweethome3d.swing,ControllerAction,3,0,3,3,55,4,0,1,0.0,3,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ControllerAction.java,28
sweethome3d-5.6,com.eteks.sweethome3d.swing,FileContentManager,41,0,57,48,0,99,2,1,0.3333333333333333,1,8,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FileContentManager.java,73
sweethome3d-5.6,com.eteks.sweethome3d.swing,DirectoryChooser,7,0,17,16,290,56,0,0,0.23529411764705882,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FileContentManager.java,835
sweethome3d-5.6,com.eteks.sweethome3d.swing,DirectoryNode,2,0,7,5,56,13,0,0,0.42857142857142855,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FileContentManager.java,1089
sweethome3d-5.6,com.eteks.sweethome3d.swing,FontNameComboBox,6,1,4,4,73,17,0,0,0.5,2,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FontNameComboBox.java,35
sweethome3d-5.6,com.eteks.sweethome3d.swing,FurnitureCatalogListPanel,21,0,43,33,625,102,0,1,0.20930232558139536,1,13,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FurnitureCatalogListPanel.java,104
sweethome3d-5.6,com.eteks.sweethome3d.swing,PreferencesChangeListener,1,0,3,3,40,7,0,1,0.0,1,6,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FurnitureCatalogListPanel.java,306
sweethome3d-5.6,com.eteks.sweethome3d.swing,CatalogCellRenderer,5,0,11,9,71,11,0,0,0.5454545454545454,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FurnitureCatalogListPanel.java,681
sweethome3d-5.6,com.eteks.sweethome3d.swing,FurnitureCatalogListModel,5,0,8,6,74,13,0,0,0.25,2,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FurnitureCatalogListPanel.java,785
sweethome3d-5.6,com.eteks.sweethome3d.swing,FurnitureCatalogListener,1,0,2,2,19,3,0,1,0.0,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FurnitureCatalogListPanel.java,848
sweethome3d-5.6,com.eteks.sweethome3d.swing,FurnitureCatalogTransferHandler,3,0,7,6,100,15,0,1,0.42857142857142855,1,7,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FurnitureCatalogTransferHandler.java,43
sweethome3d-5.6,com.eteks.sweethome3d.swing,FurnitureCatalogTree,13,0,22,15,433,63,0,1,0.2727272727272727,0,8,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FurnitureCatalogTree.java,80
sweethome3d-5.6,com.eteks.sweethome3d.swing,CatalogCellRenderer,5,0,11,8,85,16,0,0,0.7272727272727273,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FurnitureCatalogTree.java,367
sweethome3d-5.6,com.eteks.sweethome3d.swing,CatalogTreeModel,3,0,11,9,102,17,0,0,0.5454545454545454,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FurnitureCatalogTree.java,490
sweethome3d-5.6,com.eteks.sweethome3d.swing,CatalogFurnitureListener,1,0,2,2,37,7,0,1,0.0,0,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\FurnitureCatalogTree.java,571
