file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\StateNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.StateNodeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Node],false,50,7,9,1,8,1,8,4,1,1,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewUtils.java,ca.mcgill.cs.jetuml.views.ViewUtils,"drawRectangle/7[javafx.scene.canvas.GraphicsContext,javafx.scene.paint.Paint,javafx.scene.paint.Paint,int,int,int,int]",false,120,2,7,1,6,1,6,10,0,2,7,6,0,0,0,0,0,0,0,4,2,4,0,0,0,0,49,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewUtils.java,ca.mcgill.cs.jetuml.views.ViewUtils,"drawRectangle/2[javafx.scene.canvas.GraphicsContext,ca.mcgill.cs.jetuml.geom.Rectangle]",false,138,2,12,5,7,3,7,7,0,0,2,7,0,0,0,2,0,0,0,4,0,4,0,0,0,0,27,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewUtils.java,ca.mcgill.cs.jetuml.views.ViewUtils,"drawOval/7[javafx.scene.canvas.GraphicsContext,int,int,int,int,javafx.scene.paint.Paint,boolean]",false,74,2,7,2,5,6,5,12,0,1,7,5,0,0,0,2,0,0,0,6,1,4,1,0,0,0,48,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewUtils.java,ca.mcgill.cs.jetuml.views.ViewUtils,"drawRoundedRectangle/2[javafx.scene.canvas.GraphicsContext,ca.mcgill.cs.jetuml.geom.Rectangle]",false,95,2,8,1,7,3,7,7,0,0,2,7,0,0,0,2,0,0,0,4,0,4,0,0,0,0,27,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewUtils.java,ca.mcgill.cs.jetuml.views.ViewUtils,"drawText/5[javafx.scene.canvas.GraphicsContext,int,int,java.lang.String,javafx.scene.text.Font]",false,174,2,5,1,4,1,4,8,0,1,5,4,0,0,0,0,0,0,0,2,1,2,0,0,0,0,25,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewUtils.java,ca.mcgill.cs.jetuml.views.ViewUtils,ViewUtils/0,true,45,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewUtils.java,ca.mcgill.cs.jetuml.views.ViewUtils,"drawCircle/6[javafx.scene.canvas.GraphicsContext,int,int,int,javafx.scene.paint.Paint,boolean]",false,58,3,2,1,1,1,1,3,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\ViewUtils.java,ca.mcgill.cs.jetuml.views.ViewUtils,"drawLine/6[javafx.scene.canvas.GraphicsContext,int,int,int,int,ca.mcgill.cs.jetuml.views.LineStyle]",false,157,3,9,5,4,1,4,6,0,1,6,4,0,0,0,0,0,0,0,4,1,4,0,0,0,0,30,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\AbstractEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.AbstractEdgeViewer,(initializer 1),false,52,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\AbstractEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.AbstractEdgeViewer,getConnectionPoints/1[ca.mcgill.cs.jetuml.diagram.Edge],false,119,6,16,8,8,1,6,8,1,5,1,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,21,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\AbstractEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.AbstractEdgeViewer,"drawSelectionHandles/2[ca.mcgill.cs.jetuml.diagram.Edge,javafx.scene.canvas.GraphicsContext]",false,131,4,2,0,2,1,2,3,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\AbstractEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.AbstractEdgeViewer,getShape/1[ca.mcgill.cs.jetuml.diagram.Edge],false,68,8,13,3,10,2,7,7,1,2,1,7,1,1,0,1,0,0,0,0,2,0,0,0,0,0,37,4,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\AbstractEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.AbstractEdgeViewer,textDimensions/1[java.lang.String],false,82,4,8,3,5,1,4,5,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,12,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\AbstractEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.AbstractEdgeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Edge],false,105,5,7,0,7,1,6,4,1,1,1,6,1,2,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\AbstractEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.AbstractEdgeViewer,"contains/2[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.geom.Point]",false,90,6,9,0,9,3,9,9,2,2,2,9,2,2,0,0,0,0,0,1,2,1,1,0,0,0,24,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\ActorNode.java,ca.mcgill.cs.jetuml.diagram.nodes.ActorNode,ActorNode/0,true,35,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory$Position,getMiddle/0,false,700,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,4,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory$Position,toString/0,false,717,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory$Position,getIndex/0,false,694,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory$Position,"Position/2[int,int]",true,688,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory$Position,computeNudge/1[double],false,706,1,3,1,2,2,2,8,1,2,1,2,2,1,0,0,0,4,0,3,3,8,1,0,0,0,22,0,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\FieldNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.FieldNodeViewer,getSplitPosition/1[ca.mcgill.cs.jetuml.diagram.Node],false,65,3,3,1,2,2,2,9,2,1,1,2,0,0,0,1,0,0,0,1,1,1,1,0,0,0,19,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\FieldNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.FieldNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",false,127,5,5,0,5,1,4,4,1,1,2,4,1,2,0,0,0,0,0,0,1,1,0,0,0,0,9,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\FieldNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.FieldNodeViewer,rightWidth/1[ca.mcgill.cs.jetuml.diagram.Node],false,105,4,6,3,3,2,3,7,1,1,1,3,0,0,0,1,0,1,0,2,2,2,1,0,0,0,25,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\FieldNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.FieldNodeViewer,getHeight/1[ca.mcgill.cs.jetuml.diagram.Node],false,119,5,7,3,4,1,5,3,1,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\FieldNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.FieldNodeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Node],false,79,5,12,2,10,2,9,10,2,4,1,9,3,1,0,0,0,0,0,3,4,6,1,0,0,0,25,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\FieldNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.FieldNodeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",false,53,7,10,0,10,1,9,8,0,3,2,9,4,2,0,0,0,2,0,1,3,4,0,0,0,0,14,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\FieldNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.FieldNodeViewer,createIcon/1[ca.mcgill.cs.jetuml.diagram.Node],false,137,6,11,0,11,1,11,16,1,8,1,11,0,0,0,0,0,4,0,7,8,12,0,0,0,0,31,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\FieldNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.FieldNodeViewer,leftWidth/1[ca.mcgill.cs.jetuml.diagram.Node],false,96,5,7,4,3,1,3,3,1,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\SequenceDiagramViewer.java,ca.mcgill.cs.jetuml.views.SequenceDiagramViewer,"isOverlapping/2[ca.mcgill.cs.jetuml.geom.Rectangle,java.lang.Iterable<ca.mcgill.cs.jetuml.diagram.DiagramElement>]",false,69,3,5,0,5,7,5,16,3,1,2,5,0,0,1,5,0,0,0,0,3,0,2,0,0,0,14,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\SequenceDiagramViewer.java,ca.mcgill.cs.jetuml.views.SequenceDiagramViewer,"deepFindNode/3[ca.mcgill.cs.jetuml.diagram.Diagram,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Point]",false,39,6,4,1,3,5,3,14,2,2,3,3,1,0,1,2,0,0,0,0,2,0,4,0,0,0,13,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\application\MoveTracker.java,ca.mcgill.cs.jetuml.application.MoveTracker,startTrackingMove/1[java.lang.Iterable<ca.mcgill.cs.jetuml.diagram.DiagramElement>],false,48,3,2,1,1,4,5,12,0,0,1,5,0,0,1,2,0,0,0,0,0,0,2,0,0,0,29,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\application\MoveTracker.java,ca.mcgill.cs.jetuml.application.MoveTracker,endTrackingMove/1[ca.mcgill.cs.jetuml.diagram.builder.DiagramBuilder],false,75,4,7,1,6,6,8,18,1,5,1,8,0,0,2,3,0,0,0,4,7,2,2,0,0,0,45,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\constraints\Constraint.java,ca.mcgill.cs.jetuml.diagram.builder.constraints.Constraint,satisfied/0,false,29,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\NoteEdgeViewer.java,ca.mcgill.cs.jetuml.viewers.edges.NoteEdgeViewer,NoteEdgeViewer/0,true,35,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\DependencyEdge.java,ca.mcgill.cs.jetuml.diagram.edges.DependencyEdge,getDirectionality/0,false,54,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\DependencyEdge.java,ca.mcgill.cs.jetuml.diagram.edges.DependencyEdge,setDirectionality/1[ca.mcgill.cs.jetuml.diagram.edges.DependencyEdge.Directionality],false,45,1,0,0,0,2,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\DependencyEdge.java,ca.mcgill.cs.jetuml.diagram.edges.DependencyEdge,buildProperties/0,false,60,3,3,0,3,1,4,4,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramOperationProcessor.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramOperationProcessor,hasUnsavedOperations/0,false,57,1,2,1,1,3,4,13,3,0,0,4,1,1,0,1,0,0,0,0,0,0,2,0,0,0,14,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramOperationProcessor.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramOperationProcessor,diagramSaved/0,false,84,1,2,1,1,2,4,6,0,0,0,4,1,1,0,0,0,0,0,1,2,0,1,0,0,0,14,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramOperationProcessor.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramOperationProcessor,canUndo/0,false,135,0,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramOperationProcessor.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramOperationProcessor,canRedo/0,false,143,0,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramOperationProcessor.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramOperationProcessor,redoLastUndoneOperation/0,false,124,2,3,1,2,1,5,6,0,1,0,5,1,1,0,0,0,0,0,1,1,1,0,0,0,0,20,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramOperationProcessor.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramOperationProcessor,peek/0,false,76,1,2,2,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramOperationProcessor.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramOperationProcessor,storeAlreadyExecutedOperation/1[ca.mcgill.cs.jetuml.diagram.builder.DiagramOperation],false,100,1,2,2,0,2,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramOperationProcessor.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramOperationProcessor,undoLastExecutedOperation/0,false,111,2,3,1,2,1,5,6,0,1,0,5,1,1,0,0,0,0,0,1,1,1,0,0,0,0,20,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\DiagramOperationProcessor.java,ca.mcgill.cs.jetuml.diagram.builder.DiagramOperationProcessor,executeNewOperation/1[ca.mcgill.cs.jetuml.diagram.builder.DiagramOperation],false,47,1,6,5,1,2,2,5,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\CallNode.java,ca.mcgill.cs.jetuml.diagram.nodes.CallNode,hasParent/0,false,109,0,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\CallNode.java,ca.mcgill.cs.jetuml.diagram.nodes.CallNode,clone/0,false,59,1,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\CallNode.java,ca.mcgill.cs.jetuml.diagram.nodes.CallNode,buildProperties/0,false,66,2,2,0,2,1,3,4,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2,7,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\CallNode.java,ca.mcgill.cs.jetuml.diagram.nodes.CallNode,link/1[ca.mcgill.cs.jetuml.diagram.Node],false,88,2,0,0,0,2,1,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\CallNode.java,ca.mcgill.cs.jetuml.diagram.nodes.CallNode,isOpenBottom/0,false,44,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\CallNode.java,ca.mcgill.cs.jetuml.diagram.nodes.CallNode,unlink/0,false,96,1,1,0,1,1,2,4,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\CallNode.java,ca.mcgill.cs.jetuml.diagram.nodes.CallNode,setOpenBottom/1[boolean],false,53,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\CallNode.java,ca.mcgill.cs.jetuml.diagram.nodes.CallNode,requiresParent/0,false,103,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\CallNode.java,ca.mcgill.cs.jetuml.diagram.nodes.CallNode,getParent/0,false,77,3,5,4,1,1,2,4,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\AbstractPackageNode.java,ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode,unlink/0,false,71,1,1,0,1,1,2,4,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\AbstractPackageNode.java,ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode,buildProperties/0,false,78,2,2,0,2,1,3,4,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\AbstractPackageNode.java,ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode,hasParent/0,false,85,0,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\AbstractPackageNode.java,ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode,setName/1[java.lang.String],false,42,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\AbstractPackageNode.java,ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode,getParent/0,false,57,2,1,0,1,1,2,4,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\AbstractPackageNode.java,ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode,getName/0,false,51,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\nodes\AbstractPackageNode.java,ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode,link/1[ca.mcgill.cs.jetuml.diagram.Node],false,64,2,0,0,0,2,1,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\PackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.PackageNodeViewer,"getPosition/2[ca.mcgill.cs.jetuml.diagram.Node,java.util.Optional<ca.mcgill.cs.jetuml.geom.Rectangle>]",false,69,3,6,2,4,2,5,6,2,0,2,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,18,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\PackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.PackageNodeViewer,getTopBounds/1[ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode],false,78,6,8,0,8,1,7,6,1,3,1,7,2,1,0,0,0,0,0,0,3,0,0,0,0,0,15,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\PackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.PackageNodeViewer,getChildrenBounds/1[ca.mcgill.cs.jetuml.diagram.Node],false,43,4,5,2,3,5,6,16,2,1,1,6,0,0,1,2,0,2,0,0,3,0,2,0,0,0,10,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\PackageNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.PackageNodeViewer,getBottomBounds/1[ca.mcgill.cs.jetuml.diagram.nodes.AbstractPackageNode],false,86,7,11,0,11,2,12,13,1,5,1,12,2,1,0,0,0,1,0,0,8,8,1,0,0,0,36,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\constraints\EdgeConstraints.java,ca.mcgill.cs.jetuml.diagram.builder.constraints.EdgeConstraints,EdgeConstraints/0,true,37,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\constraints\EdgeConstraints.java,ca.mcgill.cs.jetuml.diagram.builder.constraints.EdgeConstraints,"noteEdge/3[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.diagram.Node]",false,45,6,1,1,0,5,1,3,1,0,3,1,0,0,0,4,0,4,0,0,0,0,0,0,0,1,5,9,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\constraints\EdgeConstraints.java,ca.mcgill.cs.jetuml.diagram.builder.constraints.EdgeConstraints,"noteNode/3[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.diagram.Node]",false,56,5,1,1,0,3,1,9,3,0,3,1,0,0,0,3,0,0,0,0,0,0,2,0,0,1,7,9,0,false
